1473843372, 68:C6:3A:89:FA:41, 27.79, 36.37, 1530550841, 17:00:41
1440288940, 2C:3A:E8:42:8E:53, 39.88, 6.53, 1530550873, 17:01:13
1457066156, 68:C6:3A:89:FC:52, 35.00, 23.34, 1530550882, 17:01:22
1423511724, 2C:3A:E8:42:B7:70, 33.72, 25.45, 1530550889, 17:01:29
1473843372, 68:C6:3A:89:FA:41, 27.55, 37.73, 1530550906, 17:01:46
1440288940, 2C:3A:E8:42:8E:53, 39.83, 6.63, 1530550938, 17:02:18
1457066156, 68:C6:3A:89:FC:52, 34.77, 24.18, 1530550947, 17:02:27
1423511724, 2C:3A:E8:42:B7:70, 33.50, 25.90, 1530550954, 17:02:34
1473843372, 68:C6:3A:89:FA:41, 27.60, 37.68, 1530550971, 17:02:51
1440288940, 2C:3A:E8:42:8E:53, 39.85, 5.85, 1530551003, 17:03:23
1457066156, 68:C6:3A:89:FC:52, 34.90, 24.01, 1530551012, 17:03:32
1423511724, 2C:3A:E8:42:B7:70, 33.45, 25.41, 1530551019, 17:03:39
1473843372, 68:C6:3A:89:FA:41, 27.56, 37.36, 1530551036, 17:03:56
1440288940, 2C:3A:E8:42:8E:53, 39.80, 5.43, 1530551068, 17:04:28
1457066156, 68:C6:3A:89:FC:52, 34.98, 23.75, 1530551077, 17:04:37
1423511724, 2C:3A:E8:42:B7:70, 33.46, 23.31, 1530551087, 17:04:47
1473843372, 68:C6:3A:89:FA:41, 27.75, 37.10, 1530551101, 17:05:01
1440288940, 2C:3A:E8:42:8E:53, 39.80, 5.64, 1530551133, 17:05:33
1457066156, 68:C6:3A:89:FC:52, 35.03, 23.63, 1530551142, 17:05:42
1423511724, 2C:3A:E8:42:B7:70, 33.50, 25.89, 1530551152, 17:05:52
1473843372, 68:C6:3A:89:FA:41, 27.51, 36.86, 1530551166, 17:06:06
1440288940, 2C:3A:E8:42:8E:53, 39.65, 6.36, 1530551198, 17:06:38
1457066156, 68:C6:3A:89:FC:52, 34.97, 23.82, 1530551207, 17:06:47
1423511724, 2C:3A:E8:42:B7:70, 33.44, 26.26, 1530551217, 17:06:57
1473843372, 68:C6:3A:89:FA:41, 27.48, 35.79, 1530551231, 17:07:11
1440288940, 2C:3A:E8:42:8E:53, 39.69, 5.75, 1530551263, 17:07:43
